id,car_variant
6722,car_variant_35
6722,car_variant_34
1656,car_variant_35
1656,car_variant_34
13265,car_variant_35
13265,car_variant_34
9268,car_variant_35
9268,car_variant_34
1101,car_variant_34
1101,car_variant_35
13434,car_variant_34
13434,car_variant_35
12485,car_variant_35
12485,car_variant_34
15079,car_variant_35
15079,car_variant_34
15079,car_variant_21
6704,car_variant_34
6704,car_variant_35
10021,car_variant_35
10021,car_variant_34
3745,car_variant_20
3745,car_variant_34
3745,car_variant_35
3745,car_variant_11
8746,car_variant_35
8746,car_variant_34
13150,car_variant_35
13150,car_variant_34
13326,car_variant_35
10157,car_variant_35
8049,car_variant_35
8049,car_variant_34
5605,car_variant_35
5605,car_variant_34
1055,car_variant_34
1055,car_variant_35
7790,car_variant_35
7790,car_variant_34
14457,car_variant_34
14457,car_variant_35
16263,car_variant_35
16263,car_variant_34
13950,car_variant_34
13950,car_variant_35
18143,car_variant_35
18143,car_variant_34
5758,car_variant_35
5758,car_variant_34
12119,car_variant_34
12119,car_variant_35
3203,car_variant_34
3203,car_variant_35
2369,car_variant_35
2369,car_variant_20
2369,car_variant_34
9415,car_variant_35
9415,car_variant_34
6249,car_variant_35
6249,car_variant_34
2201,car_variant_34
2201,car_variant_35
14136,car_variant_34
14136,car_variant_35
4155,car_variant_34
4155,car_variant_35
15731,car_variant_35
15731,car_variant_34
12464,car_variant_34
12464,car_variant_35
5583,car_variant_34
5583,car_variant_35
8598,car_variant_35
8598,car_variant_34
12039,car_variant_35
12039,car_variant_34
13475,car_variant_34
13475,car_variant_35
774,car_variant_35
774,car_variant_34
8605,car_variant_34
8605,car_variant_35
9699,car_variant_35
9699,car_variant_34
12772,car_variant_35
12772,car_variant_34
12883,car_variant_20
12883,car_variant_34
12883,car_variant_35
17947,car_variant_35
17947,car_variant_34
15765,car_variant_35
15765,car_variant_34
16633,car_variant_34
16633,car_variant_35
11494,car_variant_35
11494,car_variant_34
9985,car_variant_35
9985,car_variant_34
4513,car_variant_35
4513,car_variant_34
17013,car_variant_35
17013,car_variant_34
767,car_variant_35
767,car_variant_34
4707,car_variant_34
4707,car_variant_35
2338,car_variant_35
2338,car_variant_34
16825,car_variant_35
16825,car_variant_34
17698,car_variant_35
17698,car_variant_34
1817,car_variant_35
1817,car_variant_34
11274,car_variant_35
11274,car_variant_34
17180,car_variant_35
17180,car_variant_34
18404,car_variant_35
18404,car_variant_34
18374,car_variant_34
18374,car_variant_35
11327,car_variant_35
11327,car_variant_34
17512,car_variant_34
17512,car_variant_35
14012,car_variant_34
14012,car_variant_35
4708,car_variant_35
4708,car_variant_34
12484,car_variant_35
12484,car_variant_34
2145,car_variant_34
2145,car_variant_35
7391,car_variant_34
7391,car_variant_35
3057,car_variant_35
3057,car_variant_34
13570,car_variant_34
13570,car_variant_35
6200,car_variant_35
6200,car_variant_34
7255,car_variant_34
7255,car_variant_35
16213,car_variant_35
16213,car_variant_34
14853,car_variant_34
14853,car_variant_35
4686,car_variant_35
4686,car_variant_34
11898,car_variant_35
11898,car_variant_34
6433,car_variant_35
6433,car_variant_34
14226,car_variant_35
14226,car_variant_34
919,car_variant_20
919,car_variant_35
919,car_variant_34
18435,car_variant_35
18435,car_variant_34
8318,car_variant_35
8318,car_variant_34
11370,car_variant_34
11370,car_variant_35
6970,car_variant_34
6970,car_variant_35
16298,car_variant_35
16298,car_variant_34
2107,car_variant_34
2107,car_variant_35
8113,car_variant_34
8113,car_variant_35
12739,car_variant_35
12739,car_variant_34
17837,car_variant_34
17837,car_variant_35
16348,car_variant_34
16348,car_variant_35
4171,car_variant_35
4171,car_variant_34
11117,car_variant_35
11117,car_variant_34
2104,car_variant_34
2104,car_variant_35
17507,car_variant_35
17507,car_variant_34
11335,car_variant_35
11335,car_variant_34
15313,car_variant_35
15313,car_variant_34
3560,car_variant_35
3560,car_variant_34
5945,car_variant_34
5945,car_variant_35
5287,car_variant_35
5287,car_variant_34
15601,car_variant_34
15601,car_variant_35
16117,car_variant_35
16117,car_variant_34
4208,car_variant_34
4208,car_variant_35
4744,car_variant_34
4744,car_variant_35
12157,car_variant_34
12157,car_variant_35
8565,car_variant_34
8565,car_variant_35
2394,car_variant_35
2394,car_variant_34
10660,car_variant_35
10660,car_variant_34
18056,car_variant_34
18056,car_variant_35
10463,car_variant_34
10463,car_variant_35
13142,car_variant_34
13142,car_variant_35
2339,car_variant_35
2339,car_variant_34
7145,car_variant_35
7145,car_variant_34
13659,car_variant_35
13659,car_variant_34
10524,car_variant_34
10524,car_variant_35
3580,car_variant_35
11877,car_variant_35
11877,car_variant_34
6501,car_variant_11
10190,car_variant_34
10190,car_variant_35
779,car_variant_35
779,car_variant_34
13211,car_variant_34
13211,car_variant_35
1202,car_variant_35
1202,car_variant_34
8280,car_variant_35
8280,car_variant_34
17215,car_variant_34
17215,car_variant_35
963,car_variant_20
963,car_variant_11
8363,car_variant_34
8363,car_variant_35
5299,car_variant_20
5299,car_variant_34
5299,car_variant_35
7457,car_variant_34
7457,car_variant_35
14683,car_variant_20
14683,car_variant_34
14683,car_variant_35
9110,car_variant_35
9110,car_variant_34
3589,car_variant_35
3589,car_variant_34
1093,car_variant_34
16581,car_variant_34
16581,car_variant_35
3845,car_variant_35
3845,car_variant_34
1854,car_variant_35
15745,car_variant_34
15745,car_variant_35
10978,car_variant_34
10978,car_variant_35
5212,car_variant_34
5212,car_variant_35
8634,car_variant_34
8634,car_variant_35
6546,car_variant_35
6546,car_variant_34
9139,car_variant_35
9139,car_variant_34
7597,car_variant_35
7597,car_variant_34
10238,car_variant_35
10238,car_variant_34
1105,car_variant_35
1105,car_variant_20
4301,car_variant_34
4301,car_variant_35
9170,car_variant_35
9170,car_variant_34
9149,car_variant_35
9149,car_variant_34
15540,car_variant_34
15540,car_variant_35
11626,car_variant_34
11626,car_variant_35
12422,car_variant_35
425,car_variant_35
425,car_variant_34
17805,car_variant_34
16885,car_variant_34
16885,car_variant_35
16537,car_variant_34
16537,car_variant_35
76,car_variant_34
76,car_variant_35
17332,car_variant_35
17332,car_variant_34
12020,car_variant_34
12020,car_variant_35
3292,car_variant_20
3292,car_variant_34
3292,car_variant_35
9801,car_variant_20
9801,car_variant_35
9801,car_variant_34
2858,car_variant_34
2858,car_variant_20
2858,car_variant_35
9101,car_variant_20
10951,car_variant_35
10951,car_variant_34
5242,car_variant_34
16467,car_variant_34
16467,car_variant_35
14629,car_variant_34
14629,car_variant_35
17893,car_variant_34
17893,car_variant_35
3332,car_variant_34
3332,car_variant_35
7021,car_variant_34
7021,car_variant_35
9369,car_variant_35
9369,car_variant_34
15255,car_variant_34
15255,car_variant_35
241,car_variant_35
241,car_variant_34
7190,car_variant_35
7190,car_variant_34
8226,car_variant_20
8226,car_variant_34
8226,car_variant_35
18188,car_variant_34
18188,car_variant_35
17286,car_variant_34
17286,car_variant_35
7609,car_variant_34
7609,car_variant_35
11780,car_variant_35
11780,car_variant_34
9691,car_variant_20
9691,car_variant_35
9691,car_variant_34
15217,car_variant_35
15217,car_variant_34
3805,car_variant_34
3805,car_variant_35
14401,car_variant_35
14401,car_variant_34
14561,car_variant_34
14561,car_variant_35
2620,car_variant_35
2813,car_variant_34
2813,car_variant_35
13304,car_variant_34
13304,car_variant_35
11860,car_variant_35
11860,car_variant_34
11860,car_variant_20
38,car_variant_35
38,car_variant_34
18254,car_variant_34
18254,car_variant_35
1436,car_variant_34
1436,car_variant_35
11831,car_variant_34
11831,car_variant_35
12364,car_variant_20
12364,car_variant_35
15126,car_variant_35
15073,car_variant_34
15073,car_variant_35
16379,car_variant_35
16379,car_variant_34
12416,car_variant_35
12416,car_variant_34
3065,car_variant_34
3065,car_variant_35
12505,car_variant_34
12505,car_variant_35
18552,car_variant_34
18552,car_variant_35
2908,car_variant_34
2908,car_variant_35
18342,car_variant_34
18342,car_variant_35
14620,car_variant_34
14620,car_variant_35
11417,car_variant_35
11417,car_variant_34
5210,car_variant_34
5210,car_variant_35
9943,car_variant_35
9943,car_variant_34
18023,car_variant_34
18023,car_variant_35
3810,car_variant_35
3810,car_variant_34
13257,car_variant_35
13257,car_variant_34
9806,car_variant_35
9806,car_variant_34
5203,car_variant_35
5203,car_variant_34
10430,car_variant_34
10430,car_variant_35
17350,car_variant_35
17350,car_variant_34
1506,car_variant_34
1506,car_variant_35
16289,car_variant_35
16289,car_variant_34
12368,car_variant_35
12368,car_variant_34
17466,car_variant_34
17466,car_variant_35
8927,car_variant_35
8927,car_variant_34
15428,car_variant_35
15428,car_variant_34
11688,car_variant_35
11688,car_variant_34
7517,car_variant_34
7517,car_variant_35
6179,car_variant_34
6179,car_variant_35
18066,car_variant_34
18066,car_variant_35
5948,car_variant_34
5948,car_variant_35
15033,car_variant_34
15033,car_variant_35
10211,car_variant_35
10211,car_variant_34
13635,car_variant_34
13635,car_variant_35
15881,car_variant_35
15881,car_variant_34
4539,car_variant_34
4539,car_variant_35
16371,car_variant_35
16371,car_variant_34
17900,car_variant_34
17900,car_variant_35
12073,car_variant_20
11997,car_variant_35
11997,car_variant_20
6829,car_variant_35
6829,car_variant_20
2525,car_variant_20
2525,car_variant_35
4139,car_variant_35
4139,car_variant_34
10831,car_variant_34
10831,car_variant_35
17217,car_variant_35
17217,car_variant_34
11980,car_variant_35
11980,car_variant_34
4095,car_variant_35
4095,car_variant_34
2456,car_variant_34
2456,car_variant_35
7926,car_variant_35
7926,car_variant_34
12980,car_variant_35
12980,car_variant_34
5233,car_variant_34
5233,car_variant_35
5405,car_variant_34
5405,car_variant_35
12381,car_variant_34
12381,car_variant_35
6614,car_variant_35
6614,car_variant_34
12419,car_variant_34
12419,car_variant_35
10745,car_variant_35
10745,car_variant_34
10113,car_variant_35
7983,car_variant_34
7983,car_variant_35
4382,car_variant_35
4382,car_variant_34
6516,car_variant_35
6516,car_variant_34
9887,car_variant_34
9887,car_variant_35
16635,car_variant_34
16635,car_variant_35
9451,car_variant_34
9451,car_variant_35
9687,car_variant_34
9687,car_variant_35
15644,car_variant_35
15644,car_variant_34
2532,car_variant_34
2532,car_variant_35
9684,car_variant_35
9684,car_variant_34
5332,car_variant_35
5332,car_variant_34
5463,car_variant_35
5463,car_variant_34
13725,car_variant_34
13725,car_variant_35
14795,car_variant_34
14795,car_variant_35
3854,car_variant_35
3854,car_variant_34
15070,car_variant_35
15070,car_variant_34
8613,car_variant_34
8613,car_variant_35
11741,car_variant_34
11741,car_variant_35
12494,car_variant_35
12494,car_variant_34
17276,car_variant_34
17276,car_variant_35
667,car_variant_34
667,car_variant_35
5228,car_variant_34
5228,car_variant_35
14989,car_variant_34
14989,car_variant_35
17667,car_variant_35
17667,car_variant_34
16933,car_variant_34
16933,car_variant_35
2816,car_variant_34
2816,car_variant_35
16804,car_variant_35
16804,car_variant_34
4071,car_variant_35
4071,car_variant_34
4172,car_variant_34
4172,car_variant_35
2871,car_variant_34
2871,car_variant_35
13525,car_variant_34
13525,car_variant_35
15670,car_variant_34
15670,car_variant_35
6478,car_variant_35
6478,car_variant_34
3179,car_variant_34
3179,car_variant_35
12586,car_variant_35
12586,car_variant_34
4198,car_variant_34
4198,car_variant_35
16948,car_variant_40
16948,car_variant_37
15820,car_variant_20
12631,car_variant_40
12631,car_variant_37
5483,car_variant_35
5483,car_variant_34
7690,car_variant_34
7690,car_variant_35
1116,car_variant_20
1116,car_variant_35
8563,car_variant_34
8563,car_variant_35
4081,car_variant_35
4081,car_variant_34
4405,car_variant_35
4405,car_variant_34
124,car_variant_34
124,car_variant_35
15185,car_variant_34
15185,car_variant_35
2631,car_variant_34
2631,car_variant_35
2631,car_variant_20
17593,car_variant_34
17593,car_variant_35
5055,car_variant_34
5055,car_variant_35
18095,car_variant_35
18095,car_variant_34
17157,car_variant_34
17157,car_variant_35
16185,car_variant_35
16185,car_variant_34
13450,car_variant_34
13450,car_variant_35
12557,car_variant_34
12557,car_variant_35
10443,car_variant_20
3882,car_variant_11
3882,car_variant_34
3882,car_variant_35
3117,car_variant_35
3117,car_variant_34
2739,car_variant_34
2739,car_variant_35
13369,car_variant_35
13369,car_variant_34
6939,car_variant_34
6939,car_variant_35
4820,car_variant_34
4820,car_variant_35
2783,car_variant_34
2783,car_variant_35
1549,car_variant_34
1549,car_variant_35
7556,car_variant_20
7556,car_variant_35
16184,car_variant_35
5608,car_variant_35
5608,car_variant_34
14073,car_variant_34
14073,car_variant_35
2961,car_variant_35
2961,car_variant_34
14988,car_variant_34
14988,car_variant_35
4943,car_variant_34
4943,car_variant_35
16251,car_variant_35
3045,car_variant_35
3973,car_variant_20
3973,car_variant_36
2241,car_variant_11
7177,car_variant_35
7177,car_variant_34
12095,car_variant_35
12095,car_variant_34
1687,car_variant_35
1687,car_variant_34
13183,car_variant_34
13183,car_variant_35
16058,car_variant_35
16058,car_variant_34
12584,car_variant_35
12584,car_variant_34
14003,car_variant_35
14003,car_variant_34
17200,car_variant_34
17200,car_variant_35
5738,car_variant_35
5738,car_variant_34
17189,car_variant_35
17189,car_variant_34
11640,car_variant_34
11640,car_variant_35
11640,car_variant_20
9646,car_variant_35
9646,car_variant_34
4500,car_variant_35
4500,car_variant_34
17412,car_variant_35
17412,car_variant_34
2261,car_variant_35
2261,car_variant_34
15524,car_variant_35
15524,car_variant_34
12509,car_variant_35
12509,car_variant_34
5879,car_variant_35
5879,car_variant_34
5592,car_variant_35
5592,car_variant_34
9062,car_variant_35
9062,car_variant_34
7717,car_variant_34
7717,car_variant_35
11050,car_variant_35
11050,car_variant_34
16164,car_variant_35
16164,car_variant_34
17140,car_variant_34
17140,car_variant_35
3911,car_variant_35
3911,car_variant_34
418,car_variant_35
418,car_variant_34
1067,car_variant_34
1067,car_variant_35
9703,car_variant_35
9703,car_variant_34
5102,car_variant_34
5102,car_variant_35
5789,car_variant_35
5292,car_variant_34
5292,car_variant_35
5480,car_variant_34
5480,car_variant_35
13381,car_variant_34
13381,car_variant_35
13941,car_variant_35
13941,car_variant_34
16748,car_variant_20
16748,car_variant_35
14309,car_variant_35
14309,car_variant_34
3753,car_variant_35
3753,car_variant_34
12975,car_variant_34
12975,car_variant_35
15812,car_variant_34
15812,car_variant_35
13439,car_variant_34
13439,car_variant_35
18375,car_variant_34
18375,car_variant_35
18282,car_variant_35
18282,car_variant_34
17418,car_variant_35
17418,car_variant_34
3582,car_variant_34
3582,car_variant_35
12655,car_variant_35
12655,car_variant_34
8830,car_variant_34
8830,car_variant_35
10678,car_variant_34
10678,car_variant_11
10678,car_variant_35
12575,car_variant_35
12575,car_variant_34
6461,car_variant_34
6461,car_variant_35
16046,car_variant_35
16046,car_variant_34
6210,car_variant_35
6210,car_variant_34
8821,car_variant_35
8821,car_variant_34
17337,car_variant_35
17337,car_variant_34
9941,car_variant_35
9941,car_variant_34
10415,car_variant_35
10415,car_variant_34
5499,car_variant_35
5499,car_variant_34
14332,car_variant_35
14332,car_variant_34
55,car_variant_35
55,car_variant_34
7528,car_variant_35
7528,car_variant_34
10131,car_variant_34
10131,car_variant_35
16793,car_variant_34
16793,car_variant_35
14657,car_variant_35
14657,car_variant_34
5080,car_variant_34
5080,car_variant_35
13287,car_variant_35
13287,car_variant_34
17584,car_variant_34
17584,car_variant_35
15348,car_variant_34
15348,car_variant_35
4880,car_variant_34
4880,car_variant_35
11563,car_variant_35
11563,car_variant_34
6587,car_variant_34
6587,car_variant_35
15953,car_variant_34
15953,car_variant_35
9565,car_variant_35
9565,car_variant_34
18339,car_variant_34
18339,car_variant_35
17548,car_variant_35
17548,car_variant_34
12348,car_variant_34
9005,car_variant_34
9005,car_variant_35
332,car_variant_35
332,car_variant_34
12797,car_variant_35
12797,car_variant_34
3639,car_variant_34
3639,car_variant_35
17827,car_variant_34
17827,car_variant_35
10108,car_variant_35
10108,car_variant_34
18218,car_variant_34
18218,car_variant_35
11407,car_variant_35
11407,car_variant_34
14358,car_variant_34
14358,car_variant_35
52,car_variant_34
52,car_variant_35
4115,car_variant_34
4115,car_variant_35
688,car_variant_35
688,car_variant_34
17994,car_variant_34
17994,car_variant_35
11992,car_variant_34
11992,car_variant_35
8074,car_variant_35
8074,car_variant_34
3353,car_variant_35
3353,car_variant_34
15634,car_variant_35
15634,car_variant_34
6556,car_variant_34
6556,car_variant_35
3062,car_variant_35
3062,car_variant_34
9838,car_variant_35
9838,car_variant_34
12431,car_variant_35
12431,car_variant_34
16408,car_variant_35
16408,car_variant_34
7968,car_variant_35
7968,car_variant_34
16776,car_variant_34
16776,car_variant_35
13449,car_variant_34
13449,car_variant_35
3373,car_variant_35
3373,car_variant_34
16971,car_variant_35
16971,car_variant_34
16971,car_variant_11
2133,car_variant_35
2133,car_variant_34
3870,car_variant_35
3870,car_variant_34
16050,car_variant_35
16050,car_variant_34
9241,car_variant_34
9241,car_variant_35
8521,car_variant_34
8521,car_variant_35
10791,car_variant_34
10791,car_variant_35
1203,car_variant_34
1203,car_variant_11
1203,car_variant_35
12579,car_variant_35
14645,car_variant_20
15448,car_variant_35
15448,car_variant_20
15448,car_variant_34
14612,car_variant_20
14612,car_variant_34
14612,car_variant_35
3428,car_variant_20
3428,car_variant_35
16800,car_variant_35
11226,car_variant_35
11226,car_variant_34
12903,car_variant_11
12903,car_variant_35
12903,car_variant_34
12903,car_variant_20
8798,car_variant_35
8798,car_variant_34
8798,car_variant_20
12620,car_variant_35
12620,car_variant_34
5864,car_variant_34
5864,car_variant_35
4697,car_variant_34
4697,car_variant_35
1738,car_variant_34
1738,car_variant_35
12296,car_variant_34
12296,car_variant_35
12340,car_variant_34
12340,car_variant_35
7543,car_variant_34
7543,car_variant_35
4533,car_variant_35
4533,car_variant_34
2459,car_variant_20
2459,car_variant_35
2459,car_variant_21
7009,car_variant_34
7009,car_variant_35
5440,car_variant_34
5440,car_variant_35
18529,car_variant_34
18529,car_variant_35
8054,car_variant_35
6503,car_variant_35
6503,car_variant_34
9667,car_variant_34
9667,car_variant_35
3813,car_variant_34
3813,car_variant_35
14325,car_variant_34
14325,car_variant_35
8147,car_variant_35
8147,car_variant_34
5626,car_variant_35
5626,car_variant_20
16481,car_variant_34
16481,car_variant_35
13739,car_variant_34
13739,car_variant_35
7434,car_variant_35
7434,car_variant_34
14958,car_variant_35
2503,car_variant_34
2503,car_variant_35
16637,car_variant_35
16637,car_variant_34
16059,car_variant_35
16059,car_variant_34
33,car_variant_34
33,car_variant_35
1836,car_variant_34
1836,car_variant_35
6402,car_variant_35
6402,car_variant_34
12362,car_variant_35
12362,car_variant_34
2666,car_variant_35
2666,car_variant_34
17870,car_variant_34
17870,car_variant_35
9037,car_variant_34
9037,car_variant_35
1639,car_variant_34
1639,car_variant_35
10210,car_variant_35
10210,car_variant_34
4985,car_variant_34
4985,car_variant_35
7333,car_variant_34
7333,car_variant_35
4264,car_variant_35
4264,car_variant_34
11839,car_variant_35
11839,car_variant_34
15064,car_variant_34
15064,car_variant_35
7088,car_variant_35
7088,car_variant_34
12547,car_variant_11
7135,car_variant_35
7135,car_variant_34
7135,car_variant_20
11152,car_variant_35
8675,car_variant_35
8675,car_variant_34
1561,car_variant_35
1561,car_variant_34
12785,car_variant_35
12785,car_variant_34
11097,car_variant_21
11097,car_variant_35
11097,car_variant_20
2,car_variant_35
2,car_variant_34
8775,car_variant_34
8775,car_variant_35
10382,car_variant_34
10382,car_variant_35
4665,car_variant_34
4665,car_variant_35
9083,car_variant_34
9083,car_variant_35
8486,car_variant_34
8486,car_variant_35
15525,car_variant_35
15525,car_variant_34
16384,car_variant_34
16384,car_variant_35
4590,car_variant_34
4590,car_variant_35
3901,car_variant_35
3901,car_variant_34
16321,car_variant_34
16321,car_variant_35
6783,car_variant_35
6783,car_variant_34
13095,car_variant_35
13095,car_variant_34
8615,car_variant_34
8615,car_variant_35
5947,car_variant_34
5947,car_variant_35
139,car_variant_34
139,car_variant_35
16214,car_variant_35
16214,car_variant_34
8400,car_variant_35
8400,car_variant_34
17010,car_variant_35
17010,car_variant_34
13237,car_variant_35
13237,car_variant_34
6403,car_variant_34
6403,car_variant_35
11471,car_variant_34
11471,car_variant_35
6096,car_variant_34
6096,car_variant_35
768,car_variant_35
768,car_variant_34
12184,car_variant_34
12184,car_variant_35
4928,car_variant_35
4928,car_variant_34
2195,car_variant_11
18046,car_variant_35
18046,car_variant_34
6479,car_variant_35
6479,car_variant_34
16323,car_variant_34
16323,car_variant_35
17142,car_variant_34
17142,car_variant_35
6436,car_variant_35
6436,car_variant_34
17517,car_variant_35
17517,car_variant_34
8397,car_variant_34
8397,car_variant_35
1141,car_variant_34
1141,car_variant_35
15910,car_variant_35
15910,car_variant_34
201,car_variant_35
201,car_variant_34
9491,car_variant_34
9491,car_variant_35
15377,car_variant_35
15377,car_variant_34
4062,car_variant_34
4062,car_variant_35
4408,car_variant_34
4408,car_variant_35
7439,car_variant_35
7439,car_variant_34
16947,car_variant_35
16947,car_variant_34
6448,car_variant_35
6448,car_variant_34
14685,car_variant_34
14685,car_variant_35
15005,car_variant_20
15005,car_variant_35
8924,car_variant_35
8924,car_variant_34
11018,car_variant_34
11018,car_variant_35
17630,car_variant_34
17630,car_variant_35
4765,car_variant_35
17897,car_variant_35
17897,car_variant_34
5153,car_variant_35
5153,car_variant_34
5217,car_variant_35
5217,car_variant_34
10590,car_variant_35
10590,car_variant_34
1533,car_variant_34
1533,car_variant_35
17199,car_variant_34
17199,car_variant_35
13089,car_variant_34
13089,car_variant_35
5438,car_variant_35
5438,car_variant_34
15978,car_variant_34
15978,car_variant_35
10860,car_variant_34
10860,car_variant_35
6947,car_variant_35
6947,car_variant_34
3380,car_variant_34
3380,car_variant_35
4777,car_variant_34
4777,car_variant_35
6199,car_variant_34
6199,car_variant_35
16385,car_variant_35
16385,car_variant_34
16755,car_variant_34
16755,car_variant_35
13202,car_variant_35
3461,car_variant_35
3461,car_variant_34
15827,car_variant_34
15827,car_variant_35
12947,car_variant_34
12947,car_variant_35
4843,car_variant_34
4843,car_variant_35
9478,car_variant_35
9478,car_variant_34
12553,car_variant_34
12553,car_variant_35
2247,car_variant_35
2247,car_variant_34
6453,car_variant_34
6453,car_variant_35
2035,car_variant_35
2035,car_variant_34
9588,car_variant_35
9588,car_variant_34
14507,car_variant_35
14507,car_variant_34
9120,car_variant_34
9120,car_variant_35
18248,car_variant_35
18248,car_variant_34
6373,car_variant_34
6373,car_variant_35
17943,car_variant_34
17943,car_variant_35
17335,car_variant_35
17335,car_variant_34
4439,car_variant_34
4439,car_variant_35
7110,car_variant_35
7110,car_variant_34
800,car_variant_35
800,car_variant_34
4283,car_variant_34
4283,car_variant_35
5656,car_variant_34
5656,car_variant_35
13701,car_variant_35
2352,car_variant_11
9915,car_variant_11
9383,car_variant_34
9383,car_variant_35
4042,car_variant_34
4042,car_variant_11
4042,car_variant_35
4468,car_variant_34
4468,car_variant_35
17529,car_variant_34
17529,car_variant_35
7157,car_variant_34
7157,car_variant_35
424,car_variant_35
424,car_variant_34
16053,car_variant_35
4849,car_variant_35
4849,car_variant_34
10707,car_variant_34
10707,car_variant_35
6217,car_variant_35
6217,car_variant_34
9892,car_variant_34
11131,car_variant_35
12357,car_variant_35
12357,car_variant_34
13055,car_variant_34
13055,car_variant_35
5755,car_variant_34
5755,car_variant_35
8029,car_variant_34
8029,car_variant_35
15212,car_variant_34
15212,car_variant_35
996,car_variant_34
996,car_variant_35
13161,car_variant_35
13161,car_variant_34
9254,car_variant_35
9254,car_variant_34
5258,car_variant_35
5258,car_variant_34
8123,car_variant_35
8123,car_variant_34
11719,car_variant_34
11719,car_variant_35
3651,car_variant_34
3651,car_variant_35
6091,car_variant_34
6091,car_variant_35
9671,car_variant_34
9671,car_variant_35
2508,car_variant_34
2508,car_variant_35
5216,car_variant_35
5216,car_variant_34
11149,car_variant_35
11149,car_variant_34
2200,car_variant_35
2200,car_variant_34
11727,car_variant_35
11727,car_variant_34
13609,car_variant_35
13609,car_variant_34
3975,car_variant_35
3975,car_variant_34
17100,car_variant_34
17100,car_variant_35
2711,car_variant_35
2711,car_variant_34
2711,car_variant_20
2453,car_variant_34
2453,car_variant_35
16360,car_variant_34
16360,car_variant_35
1960,car_variant_35
1960,car_variant_34
1113,car_variant_34
1113,car_variant_35
11793,car_variant_35
11793,car_variant_34
1831,car_variant_34
1831,car_variant_35
18201,car_variant_35
18201,car_variant_34
5859,car_variant_35
5859,car_variant_34
18154,car_variant_34
18154,car_variant_35
13029,car_variant_34
13029,car_variant_35
10135,car_variant_34
10135,car_variant_35
12867,car_variant_34
12867,car_variant_35
12328,car_variant_34
12328,car_variant_35
8232,car_variant_35
8232,car_variant_34
7753,car_variant_35
7753,car_variant_34
4965,car_variant_34
4965,car_variant_35
11849,car_variant_34
11849,car_variant_35
1740,car_variant_34
1740,car_variant_35
1582,car_variant_35
1582,car_variant_34
2334,car_variant_35
2334,car_variant_34
14407,car_variant_35
14407,car_variant_34
4334,car_variant_34
4334,car_variant_35
1552,car_variant_35
1552,car_variant_34
12342,car_variant_34
12342,car_variant_35
12287,car_variant_34
12287,car_variant_35
13544,car_variant_34
13544,car_variant_35
11314,car_variant_34
11314,car_variant_35
929,car_variant_34
929,car_variant_35
2111,car_variant_34
2111,car_variant_35
11761,car_variant_34
11761,car_variant_35
18085,car_variant_35
18085,car_variant_34
12832,car_variant_34
12832,car_variant_35
5841,car_variant_35
5841,car_variant_34
12900,car_variant_35
12900,car_variant_34
12873,car_variant_34
12873,car_variant_35
13448,car_variant_35
13448,car_variant_34
11106,car_variant_35
11106,car_variant_34
15353,car_variant_35
15353,car_variant_34
2718,car_variant_34
2718,car_variant_35
2127,car_variant_34
2127,car_variant_35
14371,car_variant_35
14371,car_variant_34
14477,car_variant_34
14477,car_variant_35
17219,car_variant_35
17219,car_variant_34
11183,car_variant_11
2716,car_variant_35
6884,car_variant_35
6884,car_variant_34
17654,car_variant_34
17654,car_variant_35
17654,car_variant_11
16737,car_variant_35
16737,car_variant_34
4654,car_variant_35
4654,car_variant_34
1293,car_variant_34
1293,car_variant_35
12916,car_variant_34
12916,car_variant_35
11118,car_variant_35
11118,car_variant_34
15354,car_variant_35
15354,car_variant_34
11376,car_variant_35
11376,car_variant_34
11902,car_variant_34
11902,car_variant_35
7519,car_variant_34
7519,car_variant_35
2002,car_variant_34
2002,car_variant_35
7603,car_variant_34
9984,car_variant_35
9984,car_variant_34
6261,car_variant_35
6261,car_variant_34
11948,car_variant_34
11948,car_variant_35
11479,car_variant_34
11479,car_variant_35
9956,car_variant_34
9956,car_variant_35
1503,car_variant_34
1503,car_variant_35
18293,car_variant_35
18293,car_variant_34
14896,car_variant_34
14896,car_variant_35
7884,car_variant_35
7884,car_variant_34
1640,car_variant_34
1640,car_variant_35
16841,car_variant_35
16841,car_variant_34
15816,car_variant_35
15816,car_variant_34
2888,car_variant_34
2888,car_variant_35
11424,car_variant_35
11424,car_variant_34
18332,car_variant_34
18332,car_variant_35
15279,car_variant_35
15279,car_variant_34
15236,car_variant_35
15236,car_variant_34
6841,car_variant_35
6841,car_variant_34
17561,car_variant_34
17561,car_variant_35
490,car_variant_35
490,car_variant_34
10733,car_variant_34
10733,car_variant_35
3051,car_variant_20
3051,car_variant_34
3051,car_variant_35
7168,car_variant_35
7168,car_variant_34
14102,car_variant_35
14102,car_variant_34
2012,car_variant_34
15296,car_variant_34
15296,car_variant_35
11720,car_variant_35
11720,car_variant_34
15732,car_variant_34
15732,car_variant_35
10900,car_variant_35
10900,car_variant_34
14590,car_variant_35
14590,car_variant_34
3047,car_variant_35
3047,car_variant_34
10305,car_variant_34
10305,car_variant_35
6002,car_variant_35
6002,car_variant_34
2301,car_variant_35
1443,car_variant_35
1443,car_variant_34
11655,car_variant_35
11655,car_variant_34
7570,car_variant_34
7570,car_variant_35
913,car_variant_35
913,car_variant_34
6303,car_variant_35
